"date_site","date","sites","temp_95","wb_temp_95","heat_index_95","rel_hum_95","temp_max","wb_temp_max","heat_index_max","rel_hum_max","temp_mn","wb_temp_mn","heat_index_mn","rel_hum_mn","temp_05","wb_temp_05","heat_index_05","rel_hum_05","habitat","location","date_orig","month","day","year","ext_95","ext_max","ext_95_day","ext_max_day","aci","ndsi","aci_nt","ndsi_nt","aci_day","ndsi_day","sc_count","amgo_n","amro_n","blja_n","cach_n","cawr_n","noca_n","rewo_n","tuti_n","amgo_asr","amro_asr","blja_asr","cach_asr","cawr_asr","noca_asr","rewo_asr","tuti_asr","amgo_morn","amro_morn","blja_morn","cach_morn","cawr_morn","noca_morn","rewo_morn","tuti_morn","amgo_mid","amro_mid","blja_mid","cach_mid","cawr_mid","noca_mid","rewo_mid","tuti_mid","amgo_eve","amro_eve","blja_eve","cach_eve","cawr_eve","noca_eve","rewo_eve","tuti_eve","amgo_n_1","amro_n_1","blja_n_1","cach_n_1","cawr_n_1","noca_n_1","rewo_n_1","tuti_n_1","amgo_asr_1","amro_asr_1","blja_asr_1","cach_asr_1","cawr_asr_1","noca_asr_1","rewo_asr_1","tuti_asr_1","amgo_morn_1","amro_morn_1","blja_morn_1","cach_morn_1","cawr_morn_1","noca_morn_1","rewo_morn_1","tuti_morn_1","amgo_mid_1","amro_mid_1","blja_mid_1","cach_mid_1","cawr_mid_1","noca_mid_1","rewo_mid_1","tuti_mid_1","amgo_eve_1","amro_eve_1","blja_eve_1","cach_eve_1","cawr_eve_1","noca_eve_1","rewo_eve_1","tuti_eve_1","vpd_kPa","ext_fact","ext_day_fact","ext_vpd","ext_day_vpd","ext_wbt","ext_day_wbt","loc_hab"
"2024-09-09_SweetHope_SH4",2024-09-09,"SweetHope_SH4",24.2638888888889,14.2777777777778,22.5,77.685,24.9444444444444,15.1111111111111,23.2777777777778,79.3,19.6240740740741,12.4179012345679,18.3586419753086,45.7222222222222,10.4444444444444,8.5,10.1666666666667,31.79,"open","urban","2024-09-09",9,9,2024,0,0,0,0,150.166941466546,0.534387476901158,150.139965361967,0.532954592955607,150.180429518835,0.535103918873933,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24459039056595,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-09-10_Back_LGB1",2024-09-10,"Back_LGB1",27.7222222222222,18.6111111111111,26.95,71.41,27.8888888888889,18.7777777777778,27.1111111111111,73.8,22.9018518518519,16.1296296296296,22.229012345679,51.4655555555556,14.025,11.1666666666667,13.5,41.1,"open","urban","2024-09-10",9,10,2024,0,0,0,0,154.61883682952,0.360732490569134,155.58154323521,0.801961937875925,154.137483626676,0.140117766915739,36,41,5,8,0,1,91,1,0,41,5,8,0,1,91,1,0,9,5,4,0,1,19,0,0,17,0,0,0,0,67,1,0,15,0,4,0,0,5,0,0,67,0,4,0,0,24,1,0,67,0,4,0,0,24,1,0,27,0,1,0,0,20,0,0,40,0,1,0,0,2,1,0,0,0,2,0,0,2,0,0,1.36070198244836,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-09-10_Classroom_SMC7",2024-09-10,"Classroom_SMC7",27.1111111111111,18.3888888888889,26.45,65.02,27.3333333333333,18.7222222222222,26.7222222222222,67.4,23.3969135802469,16.341975308642,22.5759259259259,49.2066666666667,17.4694444444444,12,15.7777777777778,42.445,"forest","urban","2024-09-10",9,10,2024,0,0,0,0,152.840876420811,0.329599574087892,153.358278398893,0.852486639838148,152.582175431771,0.0681560412127635,36,1,0,1,0,38,40,5,8,1,0,1,0,38,36,5,8,0,0,0,0,18,24,4,0,1,0,1,0,20,11,1,0,0,0,0,0,0,5,0,8,0,4,13,1,33,27,6,6,0,1,13,1,33,22,6,6,0,3,0,1,27,16,6,3,0,1,13,0,6,11,0,3,0,0,0,0,0,0,0,0,1.46729756469516,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-09-10_Forest2_SLF2",2024-09-10,"Forest2_SLF2",30.1972222222222,19.7777777777778,30.1722222222222,97.565,31.3333333333333,20.2777777777778,31.3888888888889,98.1,23.0259259259259,17.2055555555556,22.791975308642,59.98,13.4444444444444,13.1666666666667,13.8888888888889,38.025,"forest","urban","2024-09-10",9,10,2024,0,0,0,0,155.562733960774,0.863681852682061,155.156296315812,0.966859550500418,155.765952783255,0.812093003772883,36,1,0,33,7,34,55,9,4,1,0,33,7,34,55,9,4,1,0,8,0,14,9,9,1,0,0,24,7,9,38,0,0,0,0,1,0,11,8,0,3,7,0,20,2,21,4,23,3,7,0,17,1,21,4,23,3,0,0,6,1,15,1,10,0,7,0,13,0,6,2,13,3,0,0,0,1,0,1,0,0,1.13045258882435,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-09-10_Forest3_SLR3",2024-09-10,"Forest3_SLR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forest","urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urban forest"
"2024-09-10_MuddyCreek_MC1",2024-09-10,"MuddyCreek_MC1",25.2222222222222,19.6722222222222,24.8888888888889,98.455,25.7222222222222,19.8888888888889,25.6111111111111,98.7,20.5783950617284,17.1876543209877,20.6969135802469,74.1255555555556,12.4944444444444,12.3888888888889,12.9388888888889,52.28,"forest","exurban","2024-09-10",9,10,2024,0,0,0,0,154.641536624439,0.467697314029085,153.485156222443,0.862366624008068,155.219726825437,0.270362659039593,36,0,0,1,3,86,102,13,1,0,0,1,3,72,97,13,1,0,0,1,3,54,47,1,1,0,0,0,0,29,21,1,0,0,0,0,0,3,32,11,0,0,0,1,1,58,36,6,0,0,0,1,1,58,36,6,0,0,0,1,1,16,31,3,0,0,0,0,0,37,5,1,0,0,0,0,0,5,0,2,0,0.62939170906912,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-10_NEON002_N2",2024-09-10,"NEON002_N2",25.8888888888889,19.5,25.6722222222222,100,26.2222222222222,20.1111111111111,26.2222222222222,100,20.6,17.3358024691358,20.7956790123457,75.7633333333333,12.3027777777778,12.2777777777778,12.8888888888889,50.35,"forest","exurban","2024-09-10",9,10,2024,0,0,0,0,150.987670724619,0.594075933886012,150.717523443289,0.680379981103073,151.122744365285,0.550923910277482,36,0,0,6,1,19,16,13,0,0,0,6,1,9,16,13,0,0,0,0,1,15,1,10,0,0,0,6,0,4,8,2,0,0,0,0,0,0,7,1,0,0,0,12,0,13,60,22,1,0,0,12,0,6,60,22,1,0,0,12,0,12,10,12,0,0,0,0,0,1,46,10,0,0,0,0,0,0,4,0,1,0.590338761922007,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-10_NEON007_N7",2024-09-10,"NEON007_N7",27.45,18.6722222222222,26.5611111111111,95.51,27.6666666666667,19.3888888888889,27.1111111111111,95.8,22.5851851851852,16.970987654321,22.2234567901235,60.3866666666667,13.3277777777778,12.8888888888889,13.7472222222222,39.325,"open","exurban","2024-09-10",9,10,2024,0,0,0,0,175.020610272582,0.924359391021626,156.289896404715,0.911088581958523,184.385967206516,0.930994795553178,36,1,0,19,2,30,16,13,3,0,0,18,2,15,1,13,3,1,0,10,2,25,16,11,3,0,0,9,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,6,10,37,49,18,0,0,0,4,10,31,8,18,0,0,0,6,10,37,49,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,1.08946734038158,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-09-10_NEON008_N8",2024-09-10,"NEON008_N8",27.0361111111111,19.6722222222222,26.7222222222222,91.665,27.6666666666667,20.1111111111111,27.2777777777778,92.6,22.766049382716,17.0203703703704,22.4024691358025,58.9977777777778,13.1444444444444,12.4277777777778,13.3972222222222,41.08,"open","exurban","2024-09-10",9,10,2024,0,0,0,0,151.613338605876,0.716079371856956,150.368767348032,0.77541700956124,152.235624234798,0.686410553004814,36,4,0,8,2,43,1,0,0,4,0,8,2,37,1,0,0,4,0,8,2,39,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,31,6,0,0,2,0,15,0,27,5,0,0,0,0,8,0,27,4,0,0,2,0,6,0,4,1,0,0,0,0,1,0,0,1,0,0,1.14010838506477,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-09-10_NEON009_N9",2024-09-10,"NEON009_N9",25.3944444444444,19.2222222222222,25.1722222222222,95.5,25.7222222222222,19.6111111111111,25.3888888888889,95.8,20.9345679012346,17.0154320987654,20.9172839506173,69.9377777777778,13.0555555555556,12.6666666666667,13.3888888888889,52.89,"forest","exurban","2024-09-10",9,10,2024,0,0,0,0,158.802114213065,-0.084141278165269,158.066282218306,0.345090789541326,159.170030210444,-0.298757312018566,36,0,1,21,0,11,58,8,3,0,1,21,0,10,58,8,3,0,0,12,0,5,43,4,0,0,1,8,0,6,11,4,3,0,0,1,0,0,4,0,0,0,0,2,0,21,66,2,5,0,0,2,0,19,66,2,5,0,0,1,0,10,28,0,5,0,0,1,0,9,31,2,0,0,0,0,0,2,7,0,0,0.747471526236126,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-10_NEON017_N17",2024-09-10,"NEON017_N17",25.7222222222222,19.2027777777778,25.3888888888889,92.465,26,19.5,25.7222222222222,93.2,21.4635802469136,16.9172839506173,21.2740740740741,66.1377777777778,13.8888888888889,13.1666666666667,14.1611111111111,48.6,"forest","exurban","2024-09-10",9,10,2024,0,0,0,0,152.224491665633,0.953538638931272,153.451707066394,0.983718029808784,151.610883965253,0.938448943492517,36,0,0,15,1,13,20,2,3,0,0,14,1,13,20,2,3,0,0,1,0,13,0,2,1,0,0,0,0,0,0,0,1,0,0,14,1,0,20,0,1,0,0,4,1,15,26,8,15,0,0,4,1,15,26,4,15,0,0,0,0,4,0,4,0,0,0,0,1,11,22,4,14,0,0,4,0,0,4,0,1,0.869733913131009,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-10_NEON018_N18",2024-09-10,"NEON018_N18",27.0305555555556,18.7527777777778,26.3138888888889,94.175,28.6111111111111,19.5,27.7777777777778,94.6,22.7302469135802,16.8401234567901,22.2876543209877,58.71,12.8888888888889,12.3888888888889,13.2222222222222,39,"open","exurban","2024-09-10",9,10,2024,0,0,0,0,158.975242736573,0.858749489133738,151.827786662072,0.904748637378774,162.548970773824,0.83574991501122,36,3,3,2,8,45,185,2,2,3,3,2,8,32,161,2,2,3,0,0,3,43,145,2,2,0,3,2,0,0,23,0,0,0,0,0,5,2,17,0,0,0,0,6,1,28,173,1,3,0,0,6,1,24,129,1,3,0,0,2,0,17,125,0,3,0,0,4,1,10,5,1,0,0,0,0,0,1,43,0,0,1.14562035809412,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-09-10_NEON019_N19",2024-09-10,"NEON019_N19",26.0555555555556,20.1527777777778,26.2527777777778,95.8,29.1666666666667,21,30,96.1,20.8506172839506,17.8259259259259,21.1901234567901,76.9044444444445,13.4138888888889,13.05,13.8888888888889,53.895,"forest","exurban","2024-09-10",9,10,2024,0,0,0,0,156.008940291406,0.823555412835296,157.553887534049,0.931945129670945,155.236466670084,0.769360554417472,36,3,0,29,4,1,25,34,9,3,0,29,4,1,23,34,9,0,0,14,0,1,25,20,0,3,0,15,4,0,0,12,9,0,0,0,0,0,0,2,0,0,0,77,11,3,10,12,6,0,0,76,11,3,10,12,6,0,0,74,9,0,5,4,0,0,0,3,2,0,5,8,3,0,0,0,0,3,0,0,3,0.571293906857381,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-10_Open_SMO9",2024-09-10,"Open_SMO9",30.3333333333333,19.2777777777778,29.8888888888889,69.01,31,19.7777777777778,30.7777777777778,72.2,24.3765432098765,16.6388888888889,23.629012345679,47.6511111111111,15.2166666666667,11.6111111111111,14.2777777777778,35.045,"open","urban","2024-09-10",9,10,2024,0,0,0,0,156.378539992986,-0.0638765541984806,155.033320058016,0.426379553253065,157.051149960471,-0.309004607924253,36,1,0,0,0,9,239,21,0,1,0,0,0,9,234,21,0,0,0,0,0,0,107,12,0,0,0,0,0,2,121,9,0,1,0,0,0,7,11,0,0,1,0,0,0,9,61,0,2,1,0,0,0,9,61,0,2,0,0,0,0,9,29,0,2,1,0,0,0,0,13,0,0,0,0,0,0,0,19,0,0,1.60397474292351,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-09-10_Open1_SLO1",2024-09-10,"Open1_SLO1",30.3694444444444,20,30.4611111111111,100,31.1666666666667,20.7777777777778,31.2777777777778,100,23.0586419753086,17.2345679012346,22.8802469135802,61.0288888888889,11.6361111111111,11.6361111111111,12.1111111111111,37.845,"open","urban","2024-09-10",9,10,2024,0,0,0,0,163.351364349289,0.553823056467921,158.754855010972,0.63749882131955,165.649619018447,0.511985174042107,36,1,0,0,0,5,115,1,4,1,0,0,0,0,83,0,4,1,0,0,0,5,84,1,4,0,0,0,0,0,22,0,0,0,0,0,0,0,9,0,0,0,0,3,0,14,110,1,0,0,0,3,0,9,105,0,0,0,0,0,0,13,53,0,0,0,0,0,0,1,26,0,0,0,0,3,0,0,31,0,0,1.10300570293842,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-09-10_Overlook_SMO6",2024-09-10,"Overlook_SMO6",31.2222222222222,19.95,31.1111111111111,66.295,32.1111111111111,20.3888888888889,32.2222222222222,67.8,25.1327160493827,17.020987654321,24.4907407407407,46.2355555555556,15.3583333333333,11.7777777777778,14.4388888888889,34.145,"open","urban","2024-09-10",9,10,2024,0,0,0,0,155.125331704527,-0.00390522422545778,155.611228987904,0.518075812406725,154.882383062838,-0.264895742541549,36,0,0,0,0,1,10,0,2,0,0,0,0,1,9,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,11,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,1.72345697123003,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-09-10_Pool_SMP11",2024-09-10,"Pool_SMP11",26.6666666666667,18.8888888888889,26.2777777777778,71.125,26.8888888888889,19.2777777777778,26.7222222222222,73.8,22.0586419753086,16.4833333333333,21.6043209876543,58.0555555555556,15.4138888888889,12,14.6111111111111,46.745,"forest","urban","2024-09-10",9,10,2024,0,0,0,0,158.238108786705,0.727085086281326,158.914636751349,0.91468389669062,157.899844804383,0.633285681076678,36,0,0,39,4,20,85,0,3,0,0,39,4,20,85,0,3,0,0,7,0,0,39,0,1,0,0,25,3,20,0,0,2,0,0,7,1,0,46,0,0,0,0,11,0,0,30,0,0,0,0,11,0,0,30,0,0,0,0,8,0,0,26,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,1.11721078561248,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-09-10_SweetHope_SH4",2024-09-10,"SweetHope_SH4",27.1972222222222,18.2222222222222,26.3388888888889,64.8,28.2222222222222,18.7222222222222,27.6111111111111,69.5,23.041975308642,16.0358024691358,22.2314814814815,49.8555555555556,14.9944444444444,11.3888888888889,14.1111111111111,40.645,"open","urban","2024-09-10",9,10,2024,0,0,0,0,150.197219518238,0.534782663265218,150.179258777464,0.534160976240194,150.206199888624,0.53509350677773,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41781595544908,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-09-11_Back_LGB1",2024-09-11,"Back_LGB1",30.8083333333333,20.3138888888889,31.2222222222222,83.255,31.1666666666667,21.1111111111111,31.6111111111111,83.9,23.9703703703704,17.5574074074074,23.7345679012346,55.8666666666667,15.3027777777778,13.6111111111111,15.2472222222222,38.38,"open","urban","2024-09-11",9,11,2024,0,0,0,1,155.322806512152,0.487352897138936,155.648638305091,0.804327465461839,155.159890615683,0.328865612977485,36,67,0,4,0,0,24,1,0,67,0,4,0,0,24,1,0,27,0,1,0,0,20,0,0,40,0,1,0,0,2,1,0,0,0,2,0,0,2,0,0,4,0,0,0,0,22,1,0,4,0,0,0,0,20,1,0,2,0,0,0,0,19,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1.31969747307635,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
"2024-09-11_Classroom_SMC7",2024-09-11,"Classroom_SMC7",27.0555555555556,18.7527777777778,26.3388888888889,84.81,27.5555555555556,19.1111111111111,27.1111111111111,85.2,23.4364197530864,17.3703703703704,23.0111111111111,57.2888888888889,15.8833333333333,14.3277777777778,15.8277777777778,41.2,"forest","urban","2024-09-11",9,11,2024,0,0,0,1,153.646886969712,0.535151424708093,152.543013323759,0.869982284727617,154.198823792688,0.367735994698331,36,0,4,13,1,33,27,6,6,0,1,13,1,33,22,6,6,0,3,0,1,27,16,6,3,0,1,13,0,6,11,0,3,0,0,0,0,0,0,0,0,0,2,21,0,31,86,3,8,0,2,21,0,31,83,1,8,0,1,0,0,17,42,3,8,0,0,21,0,0,38,0,0,0,1,0,0,14,6,0,0,1.23676601728022,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-09-11_Forest2_SLF2",2024-09-11,"Forest2_SLF2",30.2277777777778,20.2777777777778,30.1222222222222,100,31.1111111111111,20.7222222222222,31.6111111111111,100,23.75,18.8253086419753,24,66.6844444444444,15.6361111111111,15.6361111111111,16.2777777777778,39.725,"forest","urban","2024-09-11",9,11,2024,0,0,0,1,156.87510699065,0.935835908906555,155.696312390208,0.986925032335685,157.464504290871,0.91029134719199,36,7,0,20,2,21,4,23,3,7,0,17,1,21,4,23,3,0,0,6,1,15,1,10,0,7,0,13,0,6,2,13,3,0,0,0,1,0,1,0,0,0,1,23,4,15,56,22,1,0,1,23,4,15,56,22,1,0,0,5,0,0,23,0,0,0,1,18,4,14,4,22,1,0,0,0,0,1,29,0,0,0.983104330570642,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban forest"
"2024-09-11_Forest3_SLR3",2024-09-11,"Forest3_SLR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forest","urban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urban forest"
"2024-09-11_MuddyCreek_MC1",2024-09-11,"MuddyCreek_MC1",25.6666666666667,19.7222222222222,25.5611111111111,99.1,25.7222222222222,19.8888888888889,25.6111111111111,99.3,21.1444444444444,18.0327160493827,21.45,76.7455555555556,13.9444444444444,13.8888888888889,14.5,53.835,"forest","exurban","2024-09-11",9,11,2024,0,0,0,1,155.49455650489,0.597386030495739,154.013821955189,0.944629353982342,156.234923779741,0.423764368752437,36,0,0,1,1,58,36,6,0,0,0,1,1,58,36,6,0,0,0,1,1,16,31,3,0,0,0,0,0,37,5,1,0,0,0,0,0,5,0,2,0,0,0,2,0,35,37,4,0,0,0,2,0,35,37,4,0,0,0,0,0,14,14,2,0,0,0,2,0,20,20,2,0,0,0,0,0,1,3,0,0,0.585705419219218,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-11_NEON002_N2",2024-09-11,"NEON002_N2",26.6111111111111,20.0611111111111,26.45,100,26.8333333333333,20.3888888888889,26.8888888888889,100,21.6185185185185,18.079012345679,21.8802469135802,74.5533333333333,14.0805555555556,14.1111111111111,14.6611111111111,48.135,"forest","exurban","2024-09-11",9,11,2024,0,0,0,1,151.655554838729,0.83446883431753,151.224799510056,0.96295607223861,151.870932503065,0.77022521535699,36,0,0,12,0,13,60,22,1,0,0,12,0,6,60,22,1,0,0,12,0,12,10,12,0,0,0,0,0,1,46,10,0,0,0,0,0,0,4,0,1,0,0,6,0,13,9,18,2,0,0,6,0,4,9,18,2,0,0,5,0,10,2,5,0,0,0,1,0,3,6,13,1,0,0,0,0,0,1,0,1,0.659811629174179,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-11_NEON007_N7",2024-09-11,"NEON007_N7",27.5,19.5611111111111,27.1222222222222,97.855,27.8888888888889,20.3888888888889,27.5,98,23.2395061728395,17.9098765432099,23.0975308641975,62.7711111111111,15.0805555555556,14.8277777777778,15.6611111111111,42.635,"open","exurban","2024-09-11",9,11,2024,0,0,0,1,176.114202433764,0.983761857273717,162.977188661686,0.992723887071482,182.682709319803,0.979280842374834,36,0,0,6,10,37,49,18,0,0,0,4,10,31,8,18,0,0,0,6,10,37,49,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,19,0,46,40,7,0,0,0,16,0,34,39,7,0,0,0,6,0,24,36,4,0,0,0,1,0,0,0,3,0,0,0,12,0,22,4,0,0,1.065280287038,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-09-11_NEON008_N8",2024-09-11,"NEON008_N8",28,20.0611111111111,27.7527777777778,95.555,28.2777777777778,20.3888888888889,28.3888888888889,95.8,23.8962962962963,18.6654320987654,23.966049382716,63.7466666666667,15.4333333333333,14.9388888888889,15.8777777777778,43.7,"open","exurban","2024-09-11",9,11,2024,0,0,0,1,151.998435782842,0.770757035736095,151.089798010496,0.816505154908361,152.452754669015,0.747882976149962,36,2,0,15,0,31,6,0,0,2,0,15,0,27,5,0,0,0,0,8,0,27,4,0,0,2,0,6,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,48,0,47,5,5,3,0,0,47,0,33,4,5,3,0,0,14,0,41,1,3,2,0,0,33,0,6,0,2,0,0,0,1,0,0,4,0,1,1.07925030047641,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-09-11_NEON009_N9",2024-09-11,"NEON009_N9",25.7777777777778,19.5,25.6722222222222,97.465,25.8888888888889,19.7222222222222,25.8888888888889,99.1,21.3654320987654,17.9253086419753,21.5839506172839,74.4288888888889,14.3027777777778,14,14.7777777777778,52.28,"forest","exurban","2024-09-11",9,11,2024,0,0,0,1,159.089420698068,0.0628872146306287,158.20824618673,0.724501385041386,159.530007953737,-0.26791987057475,36,0,0,2,0,21,66,2,5,0,0,2,0,19,66,2,5,0,0,1,0,10,28,0,5,0,0,1,0,9,31,2,0,0,0,0,0,2,7,0,0,0,0,3,0,28,73,12,2,0,0,3,0,21,73,12,2,0,0,0,0,16,33,0,1,0,0,3,0,12,39,12,1,0,0,0,0,0,1,0,0,0.652843891672098,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-11_NEON017_N17",2024-09-11,"NEON017_N17",26.6111111111111,19.1722222222222,26.2222222222222,96.755,26.6666666666667,19.5,26.3888888888889,97.1,22.2993827160494,17.9296296296296,22.3117283950617,68.4988888888889,15.4138888888889,14.9388888888889,15.8277777777778,45.8,"forest","exurban","2024-09-11",9,11,2024,0,0,0,1,151.818773015259,0.983694018718408,151.788242878234,0.993306503225493,151.834038083772,0.978887776464866,36,0,0,4,1,15,26,8,15,0,0,4,1,15,26,4,15,0,0,0,0,4,0,4,0,0,0,0,1,11,22,4,14,0,0,4,0,0,4,0,1,0,0,15,0,4,4,14,1,0,0,15,0,4,4,14,1,0,0,0,0,0,0,8,1,0,0,11,0,0,4,5,0,0,0,4,0,4,0,1,0,0.851440344355121,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-11_NEON018_N18",2024-09-11,"NEON018_N18",27.95,19.5611111111111,27.45,99.4,28.5555555555556,20.2222222222222,28,99.5,23.2179012345679,17.8944444444444,23.0888888888889,63.3011111111111,13.7166666666667,13.6361111111111,14.2222222222222,41.19,"open","exurban","2024-09-11",9,11,2024,0,0,0,1,161.33371699611,0.908961743628175,157.909390910987,0.97811118624379,163.045880038671,0.874387022320368,36,0,0,6,1,28,173,1,3,0,0,6,1,24,129,1,3,0,0,2,0,17,125,0,3,0,0,4,1,10,5,1,0,0,0,0,0,1,43,0,0,2,0,6,1,32,75,11,1,2,0,6,1,28,70,11,1,2,0,0,0,17,47,9,1,0,0,6,1,7,17,0,0,0,0,0,0,8,11,2,0,1.04874476264308,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban open"
"2024-09-11_NEON019_N19",2024-09-11,"NEON019_N19",26.4194444444444,20.45,26.8888888888889,97.955,28,21.2222222222222,28.8888888888889,98.3,21.6308641975309,18.6302469135802,22.1074074074074,77.7077777777778,15.0555555555556,14.8888888888889,15.6111111111111,53.22,"forest","exurban","2024-09-11",9,11,2024,0,0,0,1,155.838513586551,0.959211461515256,156.221533295237,0.994889657684606,155.647003732209,0.941372363430582,36,0,0,77,11,3,10,12,6,0,0,76,11,3,10,12,6,0,0,74,9,0,5,4,0,0,0,3,2,0,5,8,3,0,0,0,0,3,0,0,3,0,0,64,5,0,29,9,33,0,0,63,5,0,13,9,33,0,0,61,2,0,24,0,9,0,0,2,3,0,2,9,16,0,0,0,0,0,3,0,8,0.578456034735205,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","exurban forest"
"2024-09-11_Open_SMO9",2024-09-11,"Open_SMO9",30.0555555555556,19.7222222222222,29.5111111111111,91.1,30.1666666666667,19.8888888888889,29.7777777777778,91.6,24.291975308642,17.5364197530864,23.9135802469136,55.3022222222222,14.8333333333333,13.8888888888889,15.1111111111111,34.58,"open","urban","2024-09-11",9,11,2024,0,0,0,1,156.291716939947,-0.13987752417796,155.001106388948,0.217950900493049,156.937022215447,-0.318791736513464,36,1,0,0,0,9,61,0,2,1,0,0,0,9,61,0,2,0,0,0,0,9,29,0,2,1,0,0,0,0,13,0,0,0,0,0,0,0,19,0,0,0,1,20,0,22,66,0,0,0,1,20,0,22,66,0,0,0,1,12,0,13,20,0,0,0,0,8,0,0,31,0,0,0,0,0,0,9,15,0,0,1.36262180261388,"not extreme","not extreme","not extreme","not extreme","not extreme","not extreme","urban open"
